,frame,x [nm],y [nm],Photon #,Sigma [nm]
931,4.0,4435.794040408152,5334.734344710947,2163.306398919392,80.7532889271795
932,4.0,2920.141549988739,6294.4403444796635,2020.2569715858078,90.17498703695695
933,4.0,5049.7964985520275,3702.260871801779,2331.785781112918,99.15960178708981
934,4.0,6398.393894613597,4564.159354532446,2074.5437665721192,96.58202440993936
935,4.0,3171.964195512762,4088.1450387130135,2329.5449335538788,81.40867297092136
936,4.0,2976.133323684227,3056.2034523842735,2389.015079376376,96.77156686798587
937,4.0,5029.373878083384,3946.0795127809624,2461.878657320001,89.65947086172271
938,4.0,5426.066035899274,4211.233445394236,2170.3458831116022,90.16248163967141
939,4.0,4536.056742337782,289.29198631242275,2286.272807784462,93.51276641850275
940,4.0,2035.8177322585689,1515.3037933576563,2704.458246772542,87.30916786933342
941,4.0,5026.464059863536,3265.9155292553364,1612.9652756955745,99.28048109723444
942,4.0,1393.894877736784,2253.9371897070373,2431.6963508536533,91.51264986740094
943,4.0,4751.671721326162,5336.2445888697075,2417.2253248616244,88.6698656804443
944,4.0,5876.521290099484,3930.6542722533864,2642.8172387951395,102.5765556686264
945,4.0,5859.5031657238505,6242.682518051985,1683.015717811084,91.06639809131256
946,4.0,5820.700423854806,966.7810547883811,2087.5876613203054,85.46716701344458
947,4.0,4626.868624265956,4375.166488405875,2446.0139412005065,82.09166929060096
948,4.0,1253.955768311922,3211.135441500496,2025.4093231490115,93.71001284489668
949,4.0,1695.1514640163482,150.15147030347293,2632.2908485510875,91.12858340874831
950,4.0,6387.3547240838825,2172.299542539598,2248.1067317977117,88.06944176463138
951,4.0,3415.1569889745715,885.3545660846364,2431.0934000002403,84.07870853158663
952,4.0,1114.1393203575412,2095.5115386213884,2756.509829278143,96.97237431939331
953,4.0,6396.826745195337,6302.163219065279,2377.557262874558,89.203110164436
954,4.0,3163.7292203655547,1957.5304758431237,1983.1371561324534,92.1961156162013
955,4.0,5264.429637421365,5277.149515944138,2206.4241575331407,91.69197576084764
956,4.0,3131.512738136773,6216.07455405559,2246.1837090277354,81.16273954396976
957,4.0,4787.049011261823,1237.8833488266075,2465.085516818687,91.17309503328643
958,4.0,2604.4198608225392,1456.0348219281516,2251.7533625504457,86.58618876001076
959,4.0,1741.3150817230473,6254.047780101999,2250.1147225072777,90.63673517440752
960,4.0,2321.028255821235,2311.5245698554177,2294.105072088011,84.75708215925658
961,4.0,6248.365404548078,417.9100510380451,2383.2919592938197,94.60958338375903
962,4.0,4292.650545855014,567.6793525917553,2534.6909010910194,91.63972838862179
963,4.0,2569.6504888009385,814.0774969580804,2179.2738037643685,86.85052883936953
964,4.0,6192.963636049673,5943.159894830282,2230.672394259683,84.90532252445364
965,4.0,5758.9737130026315,4873.942885110252,2434.0947064459815,85.3744327380425
966,4.0,3842.915223609711,3592.4377785583197,2234.245689833492,86.99270516955107
967,4.0,1455.4345309426621,2463.9678543811265,2273.068782982468,87.96691949697399
968,4.0,4971.028795216957,5507.802030153629,2248.171300290562,93.08529531212203
969,4.0,3842.4884080689844,4845.102178488795,2587.211147123755,92.15420493618004
970,4.0,3548.9926193352576,1794.261365162449,2579.9829507411014,93.69857392208581
971,4.0,2323.232265688597,6147.015833563614,2578.237455674895,83.9666007066484
972,4.0,3494.5595441188375,4714.323251229916,2509.061697242688,86.79190148123826
973,4.0,157.3175972509503,5882.854814581333,2200.554497188383,87.89392614806259
974,4.0,4055.9101648125798,3145.717540087184,2696.391185002048,91.81410256623347
975,4.0,4854.7433962670775,1900.9084121192232,2452.970725662038,95.8515392688834
976,4.0,400.8307353414757,4813.7275616435445,2271.1439616000234,92.05202688642132
977,4.0,1376.7284060010788,5612.197759249532,1966.261411173045,94.04732001753266
978,4.0,4977.689239860989,1716.902096951148,2492.8150964355445,89.14488643346517
979,4.0,5038.3055376091415,1827.5433010256506,2449.901678156514,88.0940852867651
980,4.0,6017.965826309238,3839.148096030339,2517.6567826794026,96.69141941500604
981,4.0,5777.4757213847615,5703.8500217672345,2584.3675143847718,87.45063350510638
982,4.0,835.3131659803082,2664.9401298079924,2271.529892522848,78.84304059777895
983,4.0,6336.440024340093,1030.7583572367832,2458.1822614439025,95.5595796567026
984,4.0,3461.8372625167062,964.1172481179922,1978.517228801282,80.44336180317049
985,5.0,4318.3627800014865,5077.200081083761,2381.582968504379,87.68801685594018
986,5.0,4464.825434154563,6376.382786660268,2334.842616832249,97.2496551832082
987,5.0,5959.345260306691,968.752040423206,2383.732754356104,87.79861089694788
988,5.0,3674.7505818173636,5312.844246034254,2322.302229231972,91.25038607296416
989,5.0,177.93549140021696,3338.1538006373717,2515.794239631792,82.74558705185984
990,5.0,4714.268243296327,2659.314491764969,2552.0521917439273,90.18991579129937
991,5.0,2449.949349226808,953.0883270168729,1956.9796268772848,95.17404429111753
992,5.0,5848.445598874113,6026.528357655413,2462.666667145904,82.52386630871833
993,5.0,3814.145046149347,698.1385811522089,2461.095576886657,86.3408208438226
994,5.0,2811.379538586901,2330.0922059408094,1783.3510971071519,93.16348484489252
995,5.0,3625.8916823370428,1014.1995785800766,2320.2274938979394,90.67436577891779
996,5.0,2778.58672364367,5162.700966981723,2115.2607574946132,84.94640143553201
997,5.0,3157.253840235841,1599.96553204152,1814.3430939685063,91.66302936838314
998,5.0,4533.904111874318,3552.0963140220992,2140.6172092628294,92.2105556710268
999,5.0,2777.3945012074855,1040.5473478945723,2412.9313810273416,83.41153280752036
1000,5.0,5125.0510660849695,4799.884760933501,2407.1248498080795,93.90883503828611
1001,5.0,1992.4050182315327,3562.014553715092,2484.5968252382227,92.02959496813045
1002,5.0,3911.4012030089066,2033.2243176778022,2043.7775310735065,89.00017180957624
1003,5.0,2127.2169569413977,4980.620424035847,2129.0291377511408,93.0488168559064
1004,5.0,5399.931068550487,81.88718599166833,2141.0195181122704,87.41586663081561
1005,5.0,896.1953851914387,1646.3822211386655,1953.1242258604684,93.94463597062766
1006,5.0,4542.809370546346,4028.007356269418,2366.98155812995,92.25970733282021
1007,5.0,5466.9696942106775,1115.0777611476115,2243.5270860990427,101.87326372081168
1008,5.0,2900.2875206768563,2547.085357241028,2041.7242969306562,97.14097456373806
1009,5.0,556.8302794006904,3886.736503423021,2480.313320560153,80.88639482859924
1010,5.0,3408.212558162888,3220.1487647626395,2177.7738050502335,91.46793070339311
1011,5.0,3194.6149604821726,4083.8134475195616,1988.9115325256023,95.87954170759745
1012,5.0,4639.269894154787,956.4740694596231,1734.6165103849103,87.215985420552
1013,5.0,3638.882472068325,2061.5964801304067,1795.4905981105944,85.29259322136332
1014,5.0,993.4471338866886,2817.82000950932,2048.356396645568,90.32180986980295
1015,5.0,1864.9325802179164,5920.312009567468,2202.945414783293,90.42182232276933
1016,5.0,3288.997923994965,3094.7088318516726,2301.0181134916747,79.60025587633652
1017,5.0,3549.5613715972063,4964.646100268834,2071.29856643506,94.02839089973159
1018,5.0,449.7760887385091,1282.2013716039257,2809.1949642537547,86.43759323613666
1019,5.0,5608.290344479149,42.67778051655213,2017.863168893933,95.83835828673928
1020,5.0,4296.749169847338,1689.7675970465818,2440.2674034737606,98.58351219636934
1021,5.0,2302.320005484402,455.21750422867274,1920.1836188315392,93.38739567893025
1022,5.0,2758.4752032143447,3949.716182461269,2051.568227135224,88.77937127555577
1023,5.0,4745.287744531913,5677.762622819243,2110.925166392081,85.21611597372173
1024,5.0,5483.990580003428,4836.268870062858,2143.4688436967303,84.99094696029024
1025,5.0,1484.8028772961156,905.6705929876343,2316.886330929756,95.5309420900261
1026,5.0,5270.1765663347205,2297.977495814534,2143.777700067774,93.43851143973738
1027,5.0,4540.100272733808,1250.2063711447797,2462.007060026952,96.8547348653126
1028,5.0,4220.496587985563,2249.8949668899913,2131.5223126948576,97.65516707452906
1029,5.0,4797.108733736444,3520.7700958496443,2547.814494694718,86.25304389674967
1030,5.0,4167.3765582833685,2995.5372213779947,2811.388874129915,83.83289371622494
1031,5.0,29.91875649037823,1287.0060328858187,2089.9459561371123,92.12918743988673
1032,5.0,581.7176833691562,2242.430943204974,2299.009615057614,89.24979830924728
1033,5.0,4853.2928617749,2586.215064457407,2339.233503058569,94.51513077720908
1034,5.0,5565.676500530989,2049.129875640721,2323.5592835165926,97.33803815951094
1035,5.0,4081.649184444518,4322.116738830608,2572.822947457047,83.64742534936289
1036,5.0,2177.5342640394883,4812.395726776586,2268.0021098613256,87.35147784061894
1037,5.0,3148.4869154461194,5718.856510717539,2461.677680852841,88.79608321715689
1038,5.0,4726.966172807223,318.6706471349112,2473.826057692198,75.43193979428922
1039,5.0,2215.116224051696,5903.63102748576,2347.0094397618805,89.51703674054004
1040,5.0,1732.86742998149,3588.546673262034,1956.2808440691938,88.13956193297686
1041,5.0,1439.1326093527632,3451.1142259423045,2390.8237627862245,90.16956950548001
1042,5.0,5827.261718677559,317.36221529340156,2607.9632397096966,91.71369099819402
1043,5.0,3013.91674216001,3295.066014540906,2174.893729774133,87.85870863957028
1044,5.0,2000.0217287649023,6193.330258328779,2541.5268457978127,85.29780145556269
1045,5.0,3318.677582797626,4027.348691053319,2576.442224944378,85.33216598512321
1046,5.0,2472.002929031445,4809.812260112165,2591.2703799986407,97.67066303361092
1047,5.0,4187.270394339763,2121.8533845299744,2042.2409412609188,95.95691907243071
1048,5.0,4455.151180340319,1704.4171245667847,2493.2672642859807,85.87857139172237
1049,5.0,4578.734111022374,3469.5405865153616,2571.9336052833996,99.44089199915896
1050,5.0,5489.226786876539,4679.572035162969,2017.6993074020406,93.3785812049478
1051,5.0,6018.913872918872,332.944589982592,2238.4677545569025,92.23840072777318
1052,5.0,205.65750270363594,3433.9583809451997,2033.9791457779072,91.00490600789603
1053,5.0,145.2072522957799,3720.819237650283,2432.830536185325,82.31859601926143
1054,5.0,386.44072187203165,478.997058818878,2160.521217288777,83.50299845380907
1055,5.0,5684.643497168445,4231.0223781599625,2207.1868192084526,94.05913948725669
1056,5.0,319.6141436644119,2405.609965801005,2162.1663298216677,86.70050962224428
1057,5.0,1178.7390088571733,50.771277882149235,2237.1255458758715,96.53107097473473
1058,5.0,4790.317931468901,2604.087430101103,2324.532169373977,90.84211802745268
1059,5.0,2867.124331242778,2683.432528251151,2024.445293777977,78.35084449561128
1060,5.0,910.3321309772134,6368.841955257597,2460.9910037418617,92.26010247182133
1061,5.0,6031.440630754546,2841.853485762848,1951.9046012166689,85.74269276106776
1062,5.0,5992.048657046528,3920.184366041773,2476.1600740968775,97.57188811930105
1063,5.0,1359.7843676176403,2684.085102651976,2514.49013961811,86.87545904528558
1064,5.0,4294.767273162011,4869.309000442525,2585.3366011858225,96.91776333715336
1065,5.0,3307.114714400417,131.37438763253613,2742.646753714889,89.25750571394585
1066,5.0,4801.1324044351195,1046.3517746834818,2120.8990802387957,91.98202293520771
1067,5.0,5993.547662035998,958.6015470327147,2065.6308707786416,88.37323971018611
1068,5.0,5426.221698382533,3908.639999077862,2409.7701203331408,88.98013016135913
1069,5.0,3392.4590552836457,5864.062451937941,2411.550507783425,85.95387860090409
1070,5.0,4397.719381392349,2773.041854583596,2284.293765478856,87.83246928205423
1071,5.0,2034.7868635511347,1480.5261019881832,2211.968382369168,86.89292142952132
1072,5.0,4118.373629144777,2717.4671796768876,2103.0374591942436,94.28452284510428
1073,5.0,5687.404154696347,1526.5989932540429,1796.3336052735144,83.96083353780153
1074,5.0,5516.876273589432,6303.084857487701,2619.3824672361347,94.58235181100397
1075,5.0,3255.813643270003,5067.966894590751,2255.6855521878565,84.1599039616594
1076,5.0,3124.9790381526814,5329.2527758680035,2198.0516458568723,92.01562583800084
1077,5.0,2554.8758521217023,1043.992768680706,1707.7873946725106,99.91956213282103
1078,5.0,1548.1553979140713,806.4529710726604,2324.728041136994,89.16752110080267
1079,5.0,318.57443480023517,769.0739803731105,2095.70948174531,92.03992141790712
1080,5.0,1981.201885671014,1585.4196237379072,1829.9616897372641,83.51375201721481
1081,5.0,2676.2291461993354,5944.609587806838,1813.127717963103,96.82499662149417
1082,5.0,515.7062571438821,1078.4546386139355,1934.823994588522,91.56250878203141
1083,5.0,164.91608197573058,1939.124132063499,2127.533392877476,90.56782040039471
1084,5.0,4390.60104693458,4435.551904560153,2190.2855663897944,78.24722876294354
1085,5.0,5888.366864691446,1913.3856794244834,2235.736284586287,85.62024536626762
1086,5.0,4622.65230674612,6178.462865399819,2032.412600455349,96.55697350201109
1087,5.0,1996.644845171911,5728.9258776328,2529.4348692271756,89.71593451633119
1088,5.0,582.5758582516606,1091.3108194484096,2557.304381739738,93.62598974567497
1089,5.0,1633.5168152312322,3740.6821934697177,2168.8033278520666,96.10068526804369
1090,5.0,3400.604098642497,2544.915906457713,2111.7431910629607,95.51650940292868
1091,5.0,3849.499603049983,2934.2388227816245,1820.7561726369868,95.50094937835244
1092,5.0,2902.4753165797606,5805.305999471721,2177.3515790419738,103.9575433745691
1093,5.0,2510.8651446999133,4870.340695214454,1801.4991238826483,92.61375113716238
1094,5.0,2333.087583233775,3450.527157159724,2198.375519317297,85.00447361701636
1095,5.0,3803.3270197286824,4851.729533884759,2068.0517105732656,86.41129878396217
1096,5.0,3757.418828682451,2095.6691794715803,2384.8947172143476,91.34677114180934
1097,5.0,1315.9641308640944,1922.697082714304,2422.8353787078227,91.62637407217066
1098,5.0,4535.786642082609,1154.5902603025618,1922.8163041250777,97.48224809049692
1099,5.0,4151.8172402301825,619.5052012056273,2166.370892813952,94.61043047531759
1100,5.0,3626.571804976267,4068.198524425089,1952.730884037795,91.76591560019355
1101,5.0,3577.170305520795,5250.594697400361,2739.3902107586227,95.09078830340842
1102,5.0,1997.097812296932,1945.6074338848637,2409.7964792364855,92.46713060755158
1103,5.0,5648.662951750623,3698.2386291091884,1985.0634961687515,88.47653853417864
1104,5.0,4825.83806440819,5637.170855460002,2232.7638644448743,82.9738663168366
1105,5.0,2108.6467350648513,577.5009546261025,2424.925270427524,98.11126871742167
1106,5.0,849.5554306725985,1409.1612703552628,2462.191701788973,86.2101993938119
1107,5.0,304.5487897285611,5363.330519032548,2375.2839450778224,91.25008819984211
1108,5.0,202.60911012907243,1428.0431306940122,2389.1666169532605,77.80698732588216
1109,5.0,3742.8196377781424,5944.520892473385,2411.200939254302,93.9043737187343
1110,5.0,2288.25179350294,4373.924947056,2394.3535438297304,79.36691932520148
1111,5.0,4071.4480635068176,2276.1222245649697,2375.7325964002357,90.09969988724825
1112,5.0,1112.27053593215,1038.6231976861943,2061.9975956240155,84.53710318733914
1113,5.0,3273.649185984391,3171.0820568272625,2391.3508089248917,89.55931777723976
1114,5.0,5054.703162742017,3772.3774541966113,2260.069443478079,85.70532091829662
1115,5.0,5754.550230386069,5060.079576480473,2110.010630334328,90.18742303987258
1116,5.0,5278.152522082019,1699.6490539101642,2354.3807106186628,87.26662141974455
1117,5.0,2090.312160743646,1479.3977963881362,2620.741145602767,92.92274295672202
1118,5.0,1953.938739796125,4558.864254282491,2401.7692813116623,83.58279465049921
1119,5.0,1534.005979029294,1541.1772084541667,1850.0742501896702,90.16853382864653
1120,5.0,5138.00680437853,367.22748602740364,1929.704248077533,93.99126391954569
1121,5.0,1662.0747543494103,1484.0650049398093,2357.7043404494752,94.39569373610752
1122,5.0,1978.4589782502771,2687.63068597029,2384.1344747080216,89.53790493372432
1123,5.0,2850.532552582139,3432.049815607772,2268.8615270957343,86.29037751572683
1124,5.0,1961.1404806867213,213.16045894679192,2402.9164612758727,92.61077334444678
1125,5.0,2120.5006251855075,1729.366359181249,1978.944663758038,86.93229230587912
1126,5.0,5427.855058143682,3162.089249173629,2303.1526124787815,92.74674853105262
1127,5.0,4200.166396002249,5861.6562024607865,2182.6081818244866,75.40141568143781
1128,5.0,3673.359082285908,6097.614252631474,1749.1902457690126,90.54682702378659
1129,5.0,4722.410791665031,3504.6611959858433,1701.9106400235123,79.7158114764889
1130,5.0,4536.516802616648,5001.430728310671,2298.8301003900906,82.20710547634336
1131,5.0,4565.361046989056,3011.64130868604,2355.8045428310515,87.49537149029729
1132,5.0,1660.3613162776285,2945.7027633440953,2519.894984501745,83.42319651591501
1133,5.0,5706.378285589335,4592.946874973441,2161.3172650122046,91.52304954070395
1134,5.0,1925.3646236201334,884.2660883171327,2298.1291670579626,88.68905723107916
1135,5.0,2622.7372121915246,6393.712618072779,2232.805443631131,96.22443890300207
1136,5.0,1150.9264549053626,490.0562318667163,1853.3026383634935,88.0577119271232
1137,5.0,6117.058871156246,1681.8406517576257,2152.7876566080745,94.44324975407253
1138,5.0,1942.8570254272422,5654.740368156686,2347.7362098880226,88.36023318520354
1139,5.0,2724.6323556664875,668.5082050524854,1507.0585453248036,95.83334789482173
1140,5.0,5799.537304219618,1556.6244446765666,2260.3524627630486,90.48208329021178
1141,5.0,1980.4692951371983,4198.6348805307725,2564.935614624046,87.95497517945684
1142,5.0,1927.4509117669859,1609.03988321922,2042.989757890099,89.68776066248488
1143,5.0,23.288079317349997,4224.286978922872,2117.283592256387,91.86551558537045
1144,5.0,5627.8573777812835,4664.58743070484,2284.0323509094637,97.08327970696641
1145,5.0,2742.9739987982352,4931.605075626963,1894.5821780593183,90.98223436526419
1146,5.0,4968.508977068278,3421.3478704788104,2436.472092381612,87.72498405334682
1147,5.0,54.99519061327618,5998.519012391295,2182.691424070209,81.6470120089853
1148,5.0,2632.4276960078273,4052.6581713203022,2511.07818964541,96.87212123808963
1149,5.0,4391.614236989329,2645.618900416424,1940.839987859537,82.9782798797862
1150,5.0,2292.9067643084154,2432.9328374098404,2048.2082357334843,89.08249041069026
1151,5.0,6117.023812461856,2202.9287168891997,2383.112522451832,88.56029372509795
1152,5.0,4290.953518384625,3827.377499536304,2196.1134948768386,86.58526975473495
1153,5.0,4539.109184817524,993.0355716710914,2041.1163942843511,90.49712384260161
1154,5.0,505.26586926044604,2256.314077922601,2562.009353077994,85.69012011325545
1155,5.0,4649.421876056171,1229.0901771314723,2691.7293423286033,91.17647851552546
1156,5.0,4180.666330122785,4032.414663181574,1962.0414703878103,94.35229351772497
1157,5.0,3623.3364662347535,3363.5934284020295,2328.923135795125,89.844123466671
1158,5.0,2018.9451287403322,5458.404576394934,1989.1193568651047,81.14717818537261
1159,5.0,1148.782332850643,4172.654265986072,2693.6085201771198,98.00070433172503
1160,5.0,4495.905757740388,2247.8227677074897,1749.5709071455613,98.658123673885
1161,5.0,4125.597817808364,5976.5944963972,2383.448647201692,94.49123847745908
1162,5.0,3795.167655421493,5684.358170305901,2211.7370991134,87.21642243900176
1163,5.0,2973.375776575856,173.27755003834895,2082.4140440852807,89.82394940740733
1164,5.0,6075.107986426265,748.0592296866873,2146.781548394924,87.69064607183196
1165,5.0,6196.711267882828,3216.428229828597,2338.7216335869143,89.59018745204051
1166,5.0,2384.555057587694,1706.1527839656371,2423.4562548530453,93.75251519016484
1167,5.0,2070.078387214454,5388.642504653831,2069.534210245643,86.66015000966479
1168,5.0,3503.0761577526087,2360.516714684379,1933.2261606113825,94.00537185864249
1169,5.0,4551.164132211723,1690.005464152523,2463.797095151951,82.67081185575401
1170,5.0,2132.1367215996092,897.5823280657472,2191.2648244681095,97.05884057967667
1171,5.0,12.371858216326359,3854.629489674332,2034.1923430505733,86.05248908434135
1172,5.0,4605.0921674128895,3129.491973412544,2660.6391093867605,103.88206675952073
1173,5.0,626.0967110008131,6030.401109626266,2379.357083288519,99.39184681532745
1174,5.0,2473.640343150064,5128.65495233902,2675.746128637685,85.1237760771844
1175,5.0,6106.569790390438,2010.2362857500993,2598.459424389316,88.14143482563787
1176,5.0,2717.4878307915337,1542.2519871199818,2058.003031288232,95.14297664499277
1177,5.0,4561.853279107111,1814.0071939393636,2477.4580610398048,87.84768994277535
1178,5.0,3875.2130720267596,972.9365647723505,2182.4735626067304,89.58590134281413
1179,5.0,5936.171885735369,4862.737547970689,2072.416557263328,95.32495035864304
1180,5.0,794.712966209876,6218.655768971626,2288.037384725084,92.09253748225532
1181,5.0,3245.4247337495444,4724.356672848265,2041.134182861675,85.88861297254016
1182,5.0,4758.636557165533,1844.1495871898674,2102.100726155764,80.16088487011804
1183,5.0,4020.5168895464417,4877.062727609068,2598.906947475253,90.93924997275808
1184,5.0,1219.6178123824589,4543.555118126082,2330.4451083263466,94.05087250568218
1185,5.0,2802.8565607436603,2932.792541963885,1742.9296789796656,96.32901218684589
1186,5.0,5301.647102177811,1083.722982501012,2030.2693515547026,97.21989369632378
1187,5.0,1533.445602957191,110.46944703256756,2624.9336179038914,90.89505374433854
1188,5.0,4582.52875782563,1331.9943081803906,2304.2740174801984,88.93017065100418
1189,5.0,5392.758514719824,2362.934307322472,2590.7951386381487,91.24617706140691
1190,5.0,3935.035725331477,5084.736373433886,2636.3175459819904,95.84134931646336
1191,5.0,3379.4523006562536,2749.7974659517226,2396.745209068818,90.06311057897511
1192,5.0,3929.283844265278,2679.631088391386,1944.499834688786,82.83202716249791
1193,5.0,2582.4763979540153,4676.2388821051345,2307.3920000553644,85.14911481632456
1194,5.0,4635.7654987178885,3137.842917129347,2049.507133915787,98.89220273949962
1195,5.0,5942.568787928386,719.0081619788316,2461.2937460782887,88.02408859180201
1196,5.0,3347.827469867908,414.56617143161907,2287.081984804153,98.1011280936621
1197,5.0,3214.425453253655,1725.393564596949,2724.5397580854137,93.11657034919047
1198,5.0,4138.7928831526915,337.28390316528373,2239.0286256356744,86.73856170365646
1199,5.0,6327.635597791253,3253.349624151725,2004.9644530344392,94.53040539083682
1200,5.0,3535.975930449294,3949.459234650193,2266.9757911051306,98.96851408101833
1201,5.0,2733.9895750402184,2554.526389201,2091.9222327739494,89.13502227362005
1202,5.0,4531.087671360457,4397.823579793734,2261.1558798800243,85.88259672727261
1203,5.0,3988.611657046802,2021.800988343974,2517.422071741557,86.87530006038071
1204,5.0,4278.7264810343995,4198.077856607322,2789.079073804147,92.85288587001092
1205,5.0,1814.3845380766336,1198.6871942398523,2432.161768040352,88.45867074817318
1206,5.0,978.633956548503,5765.198459225744,2068.811603145647,96.00690228543442
1207,5.0,3434.9833747713747,5209.442584352466,2117.9931944627842,90.42507528616935
1208,5.0,715.3202817566921,5631.772876287517,2243.747763335698,96.85053487740583
1209,5.0,3173.9123337877672,6187.232256091256,2107.3503093119416,95.77512385312451
1210,5.0,3600.731214295042,4096.403535147207,2480.603152573049,89.4607862148527
1211,5.0,955.1730449898031,1160.4249145605195,2671.8204260715456,95.57259185367275
1212,5.0,2161.4013448839587,5719.7007926807,1698.962490285915,89.87013912713901
1213,5.0,1145.9244681193695,6399.305312858627,2097.1690151687653,91.05509584202392
1214,5.0,4411.879723287087,5682.672004667407,2355.9503203833638,99.40861651474829
1215,5.0,6039.125964405647,1153.6361754029472,2109.700102311705,95.6621419690461
1216,5.0,196.3266472015313,4995.670841045183,2278.9833627700273,87.91157896260621
1217,5.0,944.6603993309878,2545.770386993781,2271.9708114614514,82.17390693218952
1218,5.0,552.3896993529277,2288.6360761716683,2003.7643887522745,81.14484887545441
1219,5.0,3776.629027926942,3867.974176523009,2289.760238282629,89.57170381378644
1220,5.0,1603.6724328368564,3395.6784684592167,2653.5197672956456,91.26398925953885
1221,5.0,5324.660134051567,46.77516791562013,2022.643644936678,85.19958307252422
1222,5.0,6101.54748165146,4720.444560302688,2539.154850699075,85.71346850674941
1223,5.0,5982.183990531846,2152.4340998444536,2069.502286602704,93.73126261999957
1224,5.0,4797.363583702738,38.45145985654668,1521.9290291816478,86.6396352711217
1225,5.0,2593.6660273694924,6260.137816944322,2297.3561652411813,95.54095356962836
1226,5.0,1328.0942223380969,1051.8752737626414,2259.694885525339,84.71540239105718
1227,5.0,121.76820454284183,3455.36001750011,1754.1010245960479,92.11679765073981
1228,5.0,3498.5505313225053,4286.885059197766,2628.0853558440417,88.20299181328178
1229,5.0,3194.6315611398545,2310.68308085256,2032.1273475063335,90.86807722607328
1230,5.0,2475.296652045031,6212.883321724599,2794.154233392226,95.57394505344305
1231,6.0,1170.4520447799225,3984.201856528791,2199.8021556225003,80.65857830828486
1232,6.0,4533.653155271274,6125.73731064045,1864.3606462522926,82.6321357246783
1233,6.0,1720.592156788669,2482.149461139177,2270.334321658159,89.2264282497085
1234,6.0,4546.047327448715,4629.959126206603,2051.0355512315095,93.8678187922126
1235,6.0,3607.011000965772,4615.318973329807,1734.194875951181,92.7699821875237
1236,6.0,6123.10219029857,1750.9374622043986,2198.4502530446825,98.7215817916109
1237,6.0,3103.6539525472162,524.22689323569,2638.110279907459,92.9067436815298
1238,6.0,3135.699085402883,3574.0722379642584,2346.12117275356,97.87605567540813
1239,6.0,2760.9909317848924,588.0374463610287,2585.0922542514527,95.20169727354282
1240,6.0,3641.0770703952076,1518.2750476696135,2541.1493714802873,84.09003626914712
1241,6.0,2999.1994538624317,4837.038476057422,2309.5371097085963,98.1715740474408
1242,6.0,200.84713380593087,4123.543275629017,2543.2102352518978,89.7288359935136
1243,6.0,3912.69983070543,1447.170255068795,2344.7054067216764,94.85634315541714
1244,6.0,6090.864318751564,6184.215649436878,2330.863839395048,84.3969075720096
1245,6.0,5702.948650305473,4467.7521474601,1956.5967685842566,92.62250813933437
1246,6.0,5908.779882339243,3266.002755883354,2229.4336374317263,95.33975846233407
1247,6.0,3631.8247120632846,780.7841990664442,2576.5215943480594,86.08598622601252
1248,6.0,4851.869793887061,332.41575348911425,2221.5180642138826,88.90070580445601
1249,6.0,2073.8978015758576,4999.357877647572,2679.3671242281134,94.20767664680244
1250,6.0,4861.110661259647,5633.369752732247,2262.6079723329203,94.27160746773868
1251,6.0,2742.6380304780373,406.90842126380034,2625.5235833205347,91.5868876496812
1252,6.0,5113.135371286628,1762.0389940830946,2520.5312114346043,89.20038959456512
1253,6.0,4475.200416868803,2611.323267766948,2078.450447497819,90.63422272705954
1254,6.0,1320.1494192703635,646.5009491908475,2427.9412809541045,95.45372478742928
1255,6.0,1321.6122957458829,724.8324987413092,2226.432815362416,92.91703372019862
1256,6.0,2824.049641286293,4792.030939649255,1837.941739775128,91.10847300193134
1257,6.0,3140.5859361101648,2435.519067389041,2346.9046478831306,87.27070120038753
1258,6.0,4474.401512681579,5517.916088072442,2209.3359565832,88.96469554100587
1259,6.0,5033.27929129324,125.42355475790856,2515.2608858949734,90.73902273182718
1260,6.0,4778.229837572211,1111.9675006593234,2088.4901028876775,92.6148582570646
1261,6.0,1679.151804172691,3086.0410754932454,2430.2155745083796,92.25708833473722
1262,6.0,1347.0343576646953,5049.249282367227,2209.4326786293263,86.7796075542833
1263,6.0,1947.4055535003813,6036.892075529805,2139.806975446083,94.19373022967955
1264,6.0,1617.8775116952559,1730.74641859061,2492.741334850738,90.62876828873867
1265,6.0,6090.089515701439,5549.773917066624,2342.4164930893758,97.3916863946457
1266,6.0,500.67244985777324,3186.052477787138,2188.9986610341166,89.6278047821956
1267,6.0,3695.5941177349596,657.7016010726425,2258.074779976605,93.46216473905814
1268,6.0,1343.8082513562165,1378.766976528187,2125.0672409883937,87.12517226879883
1269,6.0,5979.114982666963,3593.9690993162344,1878.4152520621872,86.72901048647877
1270,6.0,5800.882137631962,4441.52354436801,2259.5090796142376,86.71358503954609
1271,6.0,5913.855242927097,795.5439242999539,2586.9896396222716,92.74188703094889
1272,6.0,3469.17833788016,880.1306178512988,2281.8257837974134,98.13272025032921
1273,6.0,4791.072847241061,5371.6621101425535,2549.2709660274136,81.87677242404631
1274,6.0,4857.388448309398,5481.4212686941555,2178.385132157042,92.36124049872387
1275,6.0,1228.4937382315156,974.1207513257542,2629.377589073528,93.50878595626085
1276,6.0,104.67626004269732,102.50357819438491,2425.8916079716064,92.78487545038242
1277,6.0,4851.736329578187,4313.483042159999,2319.7339182130813,89.98603213394986
1278,6.0,3455.448415316495,406.18173211402325,2151.563770931013,91.8309583172367
1279,6.0,10.266912218493474,4302.576448187557,1981.6678723240034,94.48756174762086
