工单号,工作要点说明,工单状态,设备编码,车型-列车号,工作班组编码,工作班组名称,工单类型,故障时间,完工时间,修理时间(分钟),计划工时,故障信息来源,系统功能,子项功能,底层功能,故障描述,故障影响,纠正措施,故障情况,处理情况,车辆原因,扣修,扣修天数,晚点分钟,中途晚点分钟,晚点有责
5829267,速度表背景灯不亮,结束,12A01-1231,12A01-1231,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-05-04-13.00.00,2023-05-04-14.00.00,60,1,维修四部,车体,司机室,,故障,不影响运营,已更换,工作令号:金均-2023-5-4 1231#121861 司机室速度表背景灯不亮。,2023-5-4 更换1个新的背景灯后正常。 JV:12A01-I-00108,Y,N,,,,
5829196,高速断路器板角上有裂痕,结束,12A03-12069,12A03-12069,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-05-04-13.00.00,2023-05-04-14.00.00,60,1,维修四部,牵引,牵引设备箱,,故障,不影响运营,已更换,工作令号:金均-2023-5-59 12069# 124102 PH箱高速断路器PC罩板角上有裂痕。 124132 PH箱高速断路器PC罩板角上有裂痕。,2023-5-4 PH箱高速断路器PC板裂痕使用A07胶处理后，恢复正常。,Y,N,,,,
5819546,12A01均衡修5,结束,12A01-1231,12A01-1231,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-05-04-12.00.00,2023-05-04-18.30.00,510,14,,,,,,,,工作令号：金均-2023-5-4,1231#均修5按规定完成各项作业，列车上试车线正常，动调完成。 1231#121861 司机室速度表背景灯不亮。详见故障报单：5829267 暂不领用辅料包。,N,N,,,,
5819548,12A01均衡修5,结束,12A01-1220,12A01-1220,RS-12-06,维修四部（12#）检修二班,计划修工单,2023-05-04-12.00.00,2023-05-04-19.30.00,570,14,,,,,,,,工作令号：金均-2023-5-3,1220#均修5按规定完成各项作业，列车上试车线正常，动调完成。 1220# 121201 司机室LCD监控屏显示异常。详见子工单号：5829186 暂不领用辅料包,N,N,,,,
5819550,12A03均衡修5,结束,12A03-12069,12A03-12069,RS-12-10,维修四部（12#）检修六班,计划修工单,2023-05-04-12.00.00,2023-05-04-19.00.00,540,14,,,,,,,,工作令号：金均-2023-5-59,12069# 均5修按规定完成各项作业，列车上试车线正常，动调完成。 12069# 124102 PH箱高速断路器PC罩板角上有裂痕。 124132 PH箱高速断路器PC罩板角上有裂痕。详见子工单号：5829196 暂未领用辅料包,N,N,,,,
5832094,转向架收到紧急输入,结束,12A01-1240,12A01-1240,RS-12-02,维修四部（12#）日检二组,故障修工单,2023-05-04-10.00.00,2023-05-04-11.00.00,60,1,维修四部,制动,制动电气控制系统,智能阀,软件故障,不影响运营,已更换,工作令号:十二日-2023-5-4 1240# 122383 M2车一位转向架接收到紧急输入,2023-5-4 上车检查，下载制动故障数据分析后，更换M2车智能阀，列车恢复正常。 更换备件：智能阀 旧件：1236140SHT 新件：1333292SHT JV:12A01-P-00167,Y,N,,,,
5829186,LCD监控屏显示异常,结束,12A01-1220,12A01-1220,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-05-04-10.00.00,2023-05-04-15.00.00,300,1,维修四部,乘客信息（PIS）,视频监控系统,司机室液晶触摸屏,显示效果差,不影响运营,已更换,工作令号:金均-2023-5-3 1220# 121201 司机室LCD监控屏显示异常。,2023-5-4 更换监控屏后，监控恢复正常，录像回放正常。(该备件由自备仓库提供。)(零部件名称:LCD监控屏 旧件:00077 新件:202303160018) 12A01-I-00148-R,Y,N,,,,
5826693,铆螺母松脱,结束,12A01-1210,12A01-1210,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-05-03-13.00.00,2023-05-03-14.00.00,60,1,维修四部,牵引,制动电阻,,故障,不影响运营,已修理,工作令号:金均-2023-5-2 1210# 120562 制动电阻箱背面右下角铆螺母松脱。,202023-5-3 使用螺母代替铆钉螺母后正常。,Y,N,,,,
5819544,12A01均衡修5,结束,12A01-1210,12A01-1210,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-05-03-12.00.00,2023-05-03-17.00.00,510,14,,,,,,,,工作令号：金均-2023-5-2,1210#均修5按规定完成各项作业，列车上试车线正常，动调完成。 1210# 120562 制动电阻箱背面右下角铆螺母松脱。详见故障报单：5826693 暂不领用辅料包。,N,N,,,,
5826759,监控屏白屏,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-05-03-09.00.00,2023-05-03-12.00.00,180,1,维修四部,乘客信息（PIS）,视频监控系统,司机室液晶触摸屏,黑屏,不影响运营,已更换,工作令号:十二日-2023-05-03 1233# 121981 TC2车 司机室监控屏白屏。,2023-05-03 更换监控屏后正常。（备件来自金桥基地自备仓库） 备件名称：LCD监控屏 旧件序列号：00042 新件序列号：00048,Y,N,,,,
5826802,日光灯不亮,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-05-03-09.00.00,2023-05-03-12.00.00,180,1,维修四部,辅助功能,照明设备,照明组件,36W荧光灯损坏,不影响运营,已更换,工作令号:十二日-2023-05-03 1233# 121972 MP2车 10门左侧座椅上方日光灯不亮。,2023-05-03 更换日光灯管（短）后正常。（备件来自金桥基地自备仓库）,Y,N,,,,
5826286,摩擦制动缓解错配,结束,12A02-1245,12A02-1245,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-05-03-08.19.00,2023-05-05-17.00.00,3401,1,总调-OCC,控制,电气控制设备,,故障,不影响运营,查无原因,工作令号:十二临-2023-05-01 1245# 08:19 虹梅路站下行 列车司机报HMI面板显示所有摩擦制动缓解错配，启动联锁页面显示常用制动未缓解，列车无抱闸现象。（OA）,2023-5-3 列车回库后下载DR数据检查故障时间段列车摩擦制动缓解正常，检查6节车摩擦制动相关继电器02-K52和02-K58的所有触点、外观、电线连接情况均正常。列车落弓分高速使用TRB模式反复推牵引对车下所有02-K52和02-K58继电器进行观察并未发现卡滞现象。待明日进一步排查。 2023-5-4 1245#经落弓+TRB后，使用制动button测试，施加与缓解以及牵引状态信号正常，暂未发现异常。 2023-5-5 由于该故障现象未能复现，为确保列车运营可靠性，对所有摩擦制动缓解列车线回路中的02-K52与02-K58继电器(共计12个)进行预防性更换，完成继电器更换后，再次连续进行气制动施加/缓解测试，并进行软件静态测试均正常，列车动态测试后，列车功能正常。 零部件名称：继电器 技术规范：3RH1122-2KF40 供应商：西门子 来源：新件,Y,N,,,,
5825316,TC2车9门上方日光灯不亮,结束,12A01-1223,12A01-1223,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-05-02-14.00.00,2023-05-02-16.00.00,120,1,维修四部,辅助功能,照明设备,照明组件,整流器损坏,不影响运营,已更换,工作令号:十二日-2023-5-2 1223# 121381 TC2车9门上方日光灯不亮,2023-5-2 更换镇流器（长）后，照明功能正常，列车正常。 JV：12A01-I-00116,Y,N,,,,
5825227,灭火器过期,工作完成,12A02-1252,12A02-1252,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-05-02-14.00.00,2023-05-02-15.00.00,60,1,,车体,车内设备,灭火器设备,过期,不影响运营,已更换,工作令号:金均-2023-5-43 1252# 全列车共有17个灭火器过期。,2023-5-2 更换17个灭火器后正常。（该备件物资编码暂未生成） JV:12A02-C-80078,Y,N,,,,
5825351,9门关门作业后未正常关闭,结束,12A03-12071,12A03-12071,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-05-02-13.00.00,2023-05-02-15.00.00,120,1,维修四部,车门,客室车门电气部件,,故障,不影响运营,已更换,工作令号:十二日-2023-5-2 1271# 124211 TC1车9门关门作业后未正常关闭,2023-5-2 上车检查门控制器、电机插头与线束正常无松动，现场进行开关门测试故障未复现，检查车门尺寸均符合要求，为确保列车运营安全，预防性更换门控器（从）后，多次开关门测试正常，现列车正常。（该备件由供应商提供）,Y,N,,,,
5825195,受电弓弹簧筒松动,结束,12A02-1252,12A02-1252,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-05-02-13.00.00,2023-05-02-14.00.00,60,1,维修四部,牵引,受流设备,,故障,不影响运营,已修理,工作令号:金均-2023-5-43 1252#123082 受电弓弹簧筒松动。（右一）,2023-5-2 拆解弹簧筒重新涂胶安装故障消除。,Y,N,,,,
5819541,12A02均衡修5,工作完成,12A02-1252,12A02-1252,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-05-02-12.00.00,2023-05-02-17.00.00,510,14,,,,,,,,工作令号：金均-2023-5-43,1252#均修5按规定完成各项作业，列车上试车线正常，动调完成。 1252#123082 受电弓弹簧筒松动。（右一）详见故障报单：5825195 1252# 全列车共有17个灭火器过期。详见故障报单：5825227 暂不领用辅料包。,N,N,,,,
5819542,12A03均衡修5,工作完成,12A03-12062,12A03-12062,RS-12-10,维修四部（12#）检修六班,计划修工单,2023-05-02-12.00.00,2023-05-02-17.30.00,540,14,,,,,,,,工作令号：金均-2023-5-58,12062#均修5按规定完成各项作业，作业列车上试车线正常，动调完成。 12062# 123671 司机室主驾驶台司机室灯开关失效。 详见子工单号： 5825168 暂未领用辅料包,N,N,,,,
5825168,司机室灯开关失效,工作完成,12A03-12062,12A03-12062,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-05-02-10.00.00,2023-05-02-11.00.00,60,1,,辅助功能,照明设备,,故障,不影响运营,已更换,工作令号:金均-2023-5-58 12062# 123671 司机室主驾驶台司机室灯开关失效。,2023-5-2 司机室主驾驶台司机室照明开关触点卡滞更换后，恢复正常。 (该备件由供应商提供，物资编码未生成） 供应商无法提供厂家信息和规格型号。,Y,N,,,,
5824856,列车总控开关元件卡脚断裂故障,结束,12A01-1206,12A01-1206,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-05-02-08.00.00,2023-05-02-10.00.00,120,1,维修四部,控制,电气控制设备,三位选择旋钮,损坏,不影响运营,已更换,工作令号:十二日-2023-5-2 1206# TC1车 列车总控开关元件卡脚断裂故障,2023-5-2 更换开关元件后故障消失，列车正常。 JV号：12A01-I-02633,Y,N,,,,
5823732,BCU轴箱止动销断裂故障,结束,12A01-1221,12A01-1221,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-05-01-15.30.00,2023-05-06-10.00.00,6870,1,维修四部,转向架,轮对轴箱装置,BCU轴箱,端盖损坏,不影响运营,已修理,工作令号:十二日-2023-5-1 1221# M1 二轴BCU轴箱止动销断裂故障,2023-5-6 拆卸该轮对后运送至九亭大修厂维修后，恢复安装后，上试车线测试正常。,Y,N,,,,
5823805,车门盖板方孔锁坏,结束,12A01-1224,12A01-1224,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-05-01-15.00.00,2023-05-01-16.10.00,70,1,维修四部,车门,客室车门机械部件,,故障,不影响运营,已更换,工作令号：金均-2023-5-1 1224# 121441 TC2 4 门盖板右侧方孔锁坏。,2023-5-1 更换一个新的车门盖板右侧方孔锁后测试正常。 备件编号：12A010102008 JV码：12A01-D-00114,Y,N,,,,
5823858,录像回放功能丢失,结束,12A01-1224,12A01-1224,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-05-01-15.00.00,2023-05-01-16.00.51,61,1,维修四部,乘客信息（PIS）,视频监控系统,媒体服务器,软件故障,不影响运营,已更换,工作令号:金均-2023-5-1 1224# 121391 司机室监控屏录像回放功能丢失。,2023-5-1 更换一个新的媒体服务器后，故障消失，列车正常。 JV:12A01-I-00145,Y,N,,,,
5824651,BCU轴箱止动销断裂故障,结束,12A01-1221,12A01-1221,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-05-01-15.00.00,2023-05-06-13.00.00,7080,1,维修四部,转向架,轮对轴箱装置,BCU轴箱,端盖损坏,不影响运营,已修理,工作令号:十二日-2023-5-2 1221# MP1 一轴BCU轴箱止动销断裂故障,2023-5-6 拆卸该轮对后运送至九亭大修厂维修后，恢复安装后，上试车线测试正常。,Y,N,,,,
5823814,V字屏花屏,结束,12A02-1246,12A02-1246,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-05-01-14.00.00,2023-05-01-15.00.00,60,1,维修四部,乘客信息（PIS）,媒体播放系统,,故障,不影响运营,已更换,工作令号:金均-2023-5-42 1246#122733 V字屏V2-2花屏。,2023-5-1 更换单元板后显示恢复正常。（该备件由供应商提供）,Y,N,,,,
5823693,BCU轴箱止动销断裂,结束,12A01-1208,12A01-1208,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-05-01-14.00.00,2023-05-10-12.00.00,12840,1,维修四部,转向架,轮对轴箱装置,BCU轴箱,端盖损坏,不影响运营,已修理,工作令号:十二日-2023-5-1 1208# TC1 三轴BCU轴箱止动销断裂故障,2023-5-10 拆卸该故障轮对运送至九亭大修厂进行维修后，安装恢复后，上试车线测试，列车正常。,Y,N,,,,
5823813,媒体服务器高温报警,工作完成,12A02-1246,12A02-1246,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-05-01-13.00.00,2023-05-01-14.00.00,60,1,,乘客信息（PIS）,媒体播放系统,,故障,不影响运营,已更换,工作令号:金均-2023-5-42 1246#122711 媒体服务器高温报警。,2023-5-1 更换控机风扇后正常。（该备件由供应商提供，物资编码暂未生成）,Y,N,,,,
5823794,双针压力表背景灯不亮,结束,12A01-1224,12A01-1224,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-05-01-13.00.00,2023-05-01-14.10.00,70,1,维修四部,车体,司机室,双针压力表,背景灯坏,不影响运营,已更换,工作令号：金均-2023-5-1 1224# 121441 司机室双针压力表背景灯不亮。,2023-5-1 更换一个新的灯珠后故障消失，列车正常。 备件编号：135499242 JV码：12A01-I-00109,Y,N,,,,
5819521,12A02均衡修5,工作完成,12A02-1246,12A02-1246,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-05-01-12.00.00,2023-05-01-17.00.00,510,14,,,,,,,,工作令号：金均-2023-5-42,1246#均修5按规定完成各项作业，列车上试车线正常，动调完成。 1246#122711 媒体服务器高温报警。详见故障报单：5823813 1246#122733 V字屏V2-2花屏。详见故障报单：5823814 暂不领用辅料包。,N,N,,,,
5819532,12A01均衡修5,结束,12A01-1224,12A01-1224,RS-12-07,维修四部（12#）检修三班,计划修工单,2023-05-01-12.00.00,2023-05-01-17.31.09,540,14,,,,,,,,工作令号：金均-2023-5-1,1224#均修5按规定完成各项作业，列车调道后车况正常。 1224# 121441 客室内 8 门上方日光灯不亮，详见故障报单：5823775 1224# 121441 司机室双针压力表背景灯不亮，详见故障报单：5823794 1224# 121441 TC2 4 门盖板右侧方孔锁坏，详见故障报单：5823805 1224# 121391 司机室监控屏录像回放功能丢失。详见故障报单：5823858 暂不领用辅料包,N,N,,,,
5819540,12A03均衡修5,工作完成,12A03-12061,12A03-12061,RS-12-10,维修四部（12#）检修六班,计划修工单,2023-05-01-12.00.00,2023-05-01-20.00.00,660,14,,,,,,,,工作令号：金均-2023-5-57,12061#均修5按规定完成各项作业，作业列车上试车线正常，动调完成。 12061# 123661 司机室空调新风滤网框架卡扣坏。详见子工单号：5823881 暂未领用辅料包,N,N,,,,
5823881,新风滤网框架卡扣坏,工作完成,12A03-12061,12A03-12061,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-05-01-10.00.00,2023-05-01-11.00.00,60,1,,空调,顶置式空调单元,,故障,不影响运营,已更换,工作令号:金均-2023-5-57 12061# 123661 司机室空调新风滤网框架卡扣坏。,2023-5-1 更换新的行风滤网框架后，恢复正常。 (该备件由供应商提供，物资编码未生成） 供应商无法提供厂家信息和规格型号。,Y,N,,,,
5823775,日光灯不亮,结束,12A01-1224,12A01-1224,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-05-01-09.00.00,2023-05-01-10.10.00,70,1,维修四部,辅助功能,照明设备,照明组件,整流器损坏,不影响运营,已更换,工作令号：金均-2023-5-1 1224# 121441 客室内 8 门上方日光灯不亮。,2023-5-1 更换新的镇流器（36W）后，故障消失，列车正常。 镇流器备件编号：12A011303014 JV码：12A01-I-00115,Y,N,,,,
5822400,喇叭不响,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-04-30-13.00.00,2023-04-30-14.10.00,70,1,维修四部,乘客信息（PIS）,广播,客室扬声器,损坏,不影响运营,已更换,工作令号：金均-2023-4-40 1215# 120883 客室内 3 门旁边喇叭不响。,2023-4-30 更换一个新的客室扬声器后恢复正常。 备件编号：12A010401005 JV码：12A01-I-02572 零部件名称：客室扬声器 零部件序列号（旧件）：00891 零部件序列号（新件）：202212210017,Y,N,,,,
5797623,12A01均衡修4,工作完成,12A01-1235,12A01-1235,RS-12-06,维修四部（12#）检修二班,计划修工单,2023-04-30-12.00.00,2023-04-30-16.00.00,450,14,,,,,,,,工作令号：金均-2023-4-41,1235#均修4按规定完成各项作业，列车上试车线正常，动调完成。 1235# 122092 受电弓弓头右侧第一个羊角H型支架有裂纹。详见子工单号:5822179 1235# 122073 一位端乘客信息显示屏显示异常。详见子工单号:5822313 1235# 122051 司机室灭火器即将过期 122101 司机室灭火器即将过期。详见子工单号:5822329 暂不领用辅料包,N,N,,,,
5797624,12A01均衡修4,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,计划修工单,2023-04-30-12.00.00,2023-04-30-17.00.00,510,14,,,,,,,,工作令号：金均-2023-4-40,1215#均修4按规定完成各项作业，列车调道后车况正常。 1215# 120901 TC2 司机室一个灭火器有效期过期，详见故障报单：5822397 1215# 120883 客室内 3 门旁边喇叭不响，详见故障报单：5822400 暂不领用辅料包,N,N,,,,
5822329,灭火器即将过期,结束,12A01-1235,12A01-1235,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-04-30-10.00.00,2023-04-30-15.00.00,300,1,维修四部,车体,车内设备,灭火器设备,过期,不影响运营,已更换,工作令号:金均-2023-4-41 1235# 122051 司机室灭火器即将过期 122101 司机室灭火器即将过期,2023-4-30 更换灭火器后，列车正常。 12A01-I-00120,Y,N,,,,
5822333,日光灯不亮,结束,12A01-1236,12A01-1236,RS-12-02,维修四部（12#）日检二组,故障修工单,2023-04-30-09.00.00,2023-04-30-11.00.00,120,1,维修四部,辅助功能,照明设备,照明组件,36W荧光灯损坏,不影响运营,已更换,工作令号:十二日-2023-4-30 1236# 122111 TC1车客室2门，6门上方日光灯不亮。,2023-4-30 更换客室2门日光灯（长），6门日光灯（短）后，列车正常。 JV：12A01-I-00015 12A01-I-00016,Y,N,,,,
5822397,灭火器有效期过期,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-04-30-09.00.00,2023-04-30-10.10.00,70,1,维修四部,车体,车内设备,灭火器设备,过期,不影响运营,已更换,工作令号：金均-2023-4-40 1215# 120901 TC2 司机室一个灭火器有效期过期。,2023-4-30 更换一个新的灭火器后恢复正常。 JV码:12A01-I-00120,Y,N,,,,
5822179,羊角H型支架有裂纹,工作完成,12A01-1235,12A01-1235,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-04-30-08.30.00,2023-04-30-14.00.00,330,1,,牵引,受流设备,,故障,不影响运营,已更换,工作令号:金均-2023-4-41 1235# 122092 受电弓弓头右侧第一个羊角H型支架有裂纹。,"2023-4-30 更换新弓头右侧H型支架测试合格，受电弓升落弓正常。(该备件由自备仓库提供,物资编码暂未生成) 扭力：50Nm、25Nm、15Nm、6Nm 扭力扳手编号:127208、79118248700、146923 12A01-R-02528",Y,N,,,,
5822313,乘客信息显示屏显示异常,结束,12A01-1235,12A01-1235,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-04-30-08.30.00,2023-04-30-15.00.00,390,1,维修四部,乘客信息（PIS）,广播,,故障,不影响运营,已更换,工作令号:金均-2023-4-41 1235# 122073 一位端乘客信息显示屏显示异常。,2023-4-30 更换乘客信息显示器后正常。(零部件名称:乘客信息显示器（PID）旧件：10138 新件:10322) (该备件由自备仓库提供) 12A010401008 12A01-I-00295,Y,N,,,,
5797621,12A02均衡修4,结束,12A02-1244,12A02-1244,RS-12-06,维修四部（12#）检修二班,计划修工单,2023-04-29-12.00.00,2023-04-29-17.00.00,510,14,,,,,,,,工作令号：金均-2023-4-56,1244#均修4按规定完成各项作业，列车上试车线正常，动调完成。 1244# 122602 受电弓第一根碳滑板厚度达到更换标准。详见子工单号:5820850 暂不领用辅料包,N,N,,,,
5820850,碳滑板厚度达到更换标准,结束,12A02-1244,12A02-1244,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-04-29-08.30.00,2023-04-29-13.00.00,270,1,维修四部,牵引,受流设备,受电弓碳滑板,尺寸超标,不影响运营,已更换,工作令号:金均-2023-4-56 1244# 122602 受电弓第一根碳滑板厚度达到更换标准。,2023-4-29 更换四根新的碳滑条后，受电弓正常。(该备件由自备仓库提供) 扭力：16Nm 扭力扳手编号：146923 12A02-R-80234,Y,N,,,,
5820001,动态地图无显示,结束,12A01-1234,12A01-1234,RS-12-03,维修四部（12#）日检三组,故障修工单,2023-04-28-23.00.00,2023-04-29-01.00.00,120,1,维修四部,乘客信息（PIS）,广播,动态地图（LMDU）,失效/损坏,不影响运营,已更换,工作令号:十二日-2023-4-28 1234# 121991 TC1车3门-5门动态地图无显示,2023-4-28 上车检查发现动态地图显示器坏，更换后正常。 零部件名称：动态线路地图显示器 旧件序列号：10278 新件序列号：10451 JV号：12A01-I-00299,Y,N,,,,
5820059,通风机故障,工作完成,12A02-1247,12A02-1247,RS-12-03,维修四部（12#）日检三组,故障修工单,2023-04-28-23.00.00,2023-04-29-02.00.00,180,1,,空调,顶置式空调单元,,故障,不影响运营,已更换,工作令号:十二日-2023-4-28 1247# 122782 MP1车空调机组2通风机故障,2023-4-28 紧急通风接触器与通风机接触器为互锁，上车测量紧急通风接触器反馈触点正常。通风机接触器吸合后，常开触点不导通，更换机组2通风机接触器后，测试空调正常。（该备件由供应商提供，物资编码暂未生成）,Y,N,,,,
5819677,司机室摄像头蓝屏,结束,12A01-1201,12A01-1201,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-04-28-15.00.00,2023-04-28-17.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,司机室红外摄像头,损坏,不影响运营,已更换,工作令号:十二日-2023-4-28 1204# 120241 TC2车 司机室摄像头蓝屏。,2023-4-28 更换司机室摄像头后，监控正常，列车正常。 零部件名称：司机室摄像头 零部件序列号（旧）：10027 零部件序列号（新）：10032 JV:12A01-I-00175,Y,N,,,,
5819609,灭火器过期,结束,12A01-1216,12A01-1216,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-04-28-13.00.00,2023-04-28-14.00.00,60,1,维修四部,车体,车内设备,灭火器设备,过期,不影响运营,已更换,工作令号:金均-2023-4-38 1216＠全列车共有8个灭火器过期。,2023-4-28 更换8个灭火器后正常。 JV:12A01-I-00120,Y,N,,,,
5797616,12A01均衡修4,结束,12A01-1216,12A01-1216,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-04-28-12.00.00,2023-04-28-18.30.00,510,14,,,,,,,,工作令号：金均-2023-4-38,1216#均修4按规定完成各项作业，列车上试车线正常，动调完成。 1216＠全列车共有8个灭火器过期。详见故障报单：5819609 暂不领用辅料包。,N,N,,,,
5797617,12A01均衡修4,结束,12A01-1232,12A01-1232,RS-12-06,维修四部（12#）检修二班,计划修工单,2023-04-28-12.00.00,2023-04-28-17.00.00,420,14,,,,,,,,工作令号：金均-2023-4-39,1232#均修4按规定完成各项作业，列车上试车线正常，动调完成。 1232# 121871 主驾驶台近光/远光灯转换旋钮损坏。详见子工单号：5819547 1232# 121871 二位端右侧二个灭火器即将过期。 121882 二位端右侧二个灭火器即将过期。详见子工单号：5819537 暂不领用辅料包,N,N,,,,
5797619,12A03均衡修4,结束,12A03-12072,12A03-12072,RS-12-10,维修四部（12#）检修六班,计划修工单,2023-04-28-12.00.00,2023-04-28-19.00.00,540,14,,,,,,,,工作令号：金均-2023-4-75,12072#均4修按规定完成各项作业，列车上试车线正常，动调完成。 12072# 124271 8门门切除红色指示灯不亮。详见子工单号： 5819282 12072# 124312 司机室主驾驶左门关保护盖坏。详见子工单号： 5819290 暂未领用辅料包,N,N,,,,
5819537,灭火器即将过期,结束,12A01-1232,12A01-1232,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-04-28-10.00.00,2023-04-28-15.00.00,300,1,维修四部,车体,车内设备,灭火器设备,过期,不影响运营,已更换,工作令号:金均-2023-4-39 1232# 121871 二位端右侧二个灭火器即将过期。 121882 二位端右侧二个灭火器即将过期。,2023-4-28 更换灭火器后，列车正常。 12A01-I-00120,Y,N,,,,
5819547,近光/远光灯转换旋钮损坏,结束,12A01-1232,12A01-1232,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-04-28-10.00.00,2023-04-28-16.00.00,360,1,维修四部,控制,电气控制设备,二位选择旋钮,损坏,不影响运营,已更换,工作令号:金均-2023-4-39 1232# 121871 主驾驶台近光/远光灯转换旋钮损坏。,2023-4-28 更换旋钮后，列车正常。（该备件由自备仓库提供。旋钮型号相同） 12A01-I-00047,Y,N,,,,
5818713,轮对轮径尺寸超差,工作完成,12A01-1217,12A01-1217,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-04-28-10.00.00,2023-05-08-12.00.00,14520,1,,转向架,轮对轴箱装置,轮对,轮径尺寸超标,不影响运营,已修理,工作令号:金镟-2023-4-3 1217# 120971车 同一轮对轮径偏差大于2mm（一轴） 120982车 同一轮对轮径偏差大于2mm（四轴） 120993车 同一轮对轮径偏差大于2mm（四轴） 121003车 同一轮对轮径偏差大于2mm（三轴） 121012车 同一轮对轮径偏差大于2mm（四轴） 121021车 同一轮对轮径偏差大于2mm（二轴）,2023-5-8 六节车都已选用30#模板进行镟轮，并符合均衡修规程要求，上试车线后，列车正常。,N,Y,10,,,
5819282,门切除红色指示灯不亮,结束,12A03-12072,12A03-12072,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-04-28-10.00.00,2023-04-28-11.00.00,60,1,维修四部,辅助功能,照明设备,,故障,不影响运营,已更换,工作令号:金均-2023-4-75 12072# 124312 8门门切除红色指示灯不亮,2023-4-28 更换新的红色指示灯后功能正常。,Y,N,,,,
5819290,主驾驶左门关保护盖坏,结束,12A03-12072,12A03-12072,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-04-28-10.00.00,2023-04-28-13.00.00,180,1,维修四部,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:金均-2023-4-75 12072# 124271 司机室主驾驶左门关保护盖坏,2023-4-28 更换新的保护盖后功能正常。,Y,N,,,,
5818366,应急升弓泵漏气,结束,12A01-1206,12A01-1206,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-04-28-09.00.00,2023-04-28-09.50.00,50,1,维修四部,牵引,受流设备,电动泵,泄漏,不影响运营,已更换,工作令号:十二日-2023-4-28 1206# MP2车 受电弓应急升弓电动泵漏气故障,2023-4-28 更换升弓应急升弓电动泵，故障消失，列车正常 JV号：12A01-I-00082,Y,N,,,,
5816932,列车总控旋钮开关元件卡脚断裂,结束,12A01-1228,12A01-1228,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-04-27-13.00.00,2023-04-27-15.00.00,120,1,维修四部,控制,电气控制设备,三位选择旋钮,损坏,不影响运营,已更换,工作令号:十二日-2023-4-27 1228# TC1车 列车总控开关元件卡脚断裂故障,2023-4-27 更换开关元件后故障消失，列车正常。 JV号：12A01-I-02633,Y,N,,,,
5797552,12A02均衡修4,结束,12A02-1249,12A02-1249,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-04-27-12.00.00,2023-04-27-18.30.00,510,14,,,,,,,,工作令号：金均-2023-4-55,1249#均修4按规定完成各项作业，列车上试车线正常，动调完成。 暂不领用辅料包。,N,N,,,,
