工单号,工作要点说明,工单状态,设备编码,车型-列车号,工作班组编码,工作班组名称,工单类型,故障时间,完工时间,修理时间(分钟),计划工时,故障信息来源,系统功能,子项功能,底层功能,故障描述,故障影响,纠正措施,故障情况,处理情况,车辆原因,扣修,扣修天数,晚点分钟,中途晚点分钟,晚点有责
5507635,182152车厢4门关门无法触发S1锁到位,结束,18A01-18036,18A01-18036,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-12-19.00.00,2022-10-12-20.00.00,60,1,维修一部,车门,客室车门机械部件,,故障,不影响运营,已更换,工作令号:航均-2022-10-19 18036车182152车厢2022年10月12日19：00检修人员发现4门左/右两侧手动关门无法触发S1锁到位开关。,2022年10月12日20：00供应商康尼上18036车182152车厢检查4门左/右两侧手动关门无法触发S1锁到位开关，发现是4门左/右螺母副组件扭簧失效，经供应商康尼更换新的左/右螺母副组件后，功能正常，列车正常。 供应商名称：康尼 零部件名称：螺母副组件 零部件序列号旧：20076422R/L 零部件序列号新：21013928R/L,Y,N,,,,
5510991,182863车厢4门外指示灯灯罩开裂,结束,18A01-18048,18A01-18048,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-14-13.00.00,2022-10-14-15.00.00,120,1,维修一部,车门,客室车门电气部件,,故障,不影响运营,已更换,工作令号:航均-2022-10-21 18048车182863车厢2022年10月14日13：00检修人员发现4门外指示灯灯罩开裂,2022年10月14日14：00供应商株机上18048车182863车厢检查车门，发现4门外指示灯灯罩开裂，经供应商株机重新更换新的指示灯灯罩后，功能正常，列车正常 供应商名称：株机 零部件名称：车门外指示灯灯罩 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5512104,180862车厢牵引箱内部盖板铆螺母烧死,结束,18A01-18015,18A01-18015,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-16-14.00.00,2022-10-16-15.00.00,60,1,维修一部,牵引,牵引设备箱,,故障,不影响运营,已更换,工作令号:航均-2022-10-24 18015车180862车厢2022年10月16日13：00检修人员发现牵引箱内部风机盖板（E100）左侧有一颗铆螺母烧死,2022年10月16日14：00检修人员上18015车180862车厢检查牵引箱内部风机盖板，发现内部风机盖板（E100）左侧有一颗铆螺母烧死，检修人员将烧死的铆螺母退出，安装固定新的铆螺母，并用16N扭力紧固螺丝画上防松标记后，功能正常，列车正常。 零部件名称：铆螺母 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5512105,180851车厢蒸发器箱内线束发霉,结束,18A01-18015,18A01-18015,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-16-13.00.00,2022-10-16-14.00.00,60,1,维修一部,空调,顶置式空调单元,,故障,不影响运营,已修理,工作令号:航均-2022-10-24 18015车180851车厢车顶2022年10月16日12：00检修人员发现空调机组1二位端蒸发器箱内线束发霉,2022年10月16日13：00检修人员上18015车180851车厢车顶检查蒸发器箱，发现空调机组1二位端蒸发器箱内线束发霉，经检修人员用酒精擦拭掉线束发霉部位，确认线束外观完好，功能正常，列车正常。 零部件名称：蒸发器箱线束 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5512115,180851车厢8门门紧急解锁盖板脚扣断裂,结束,18A01-18015,18A01-18015,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-16-10.00.00,2022-10-16-11.00.00,60,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-24 18015车180851车厢2022年10月16日9：00检修人员发现8门门紧急解锁盖板脚扣断裂,2022年10月16日10：00检修人员上18015车180851车厢检查车门时，发现8门门紧急解锁盖板脚扣断裂，经检修人员更换新的紧急解锁盖板后，功能正常，列车正常。 零部件名称：紧急解锁盖板 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5512118,181381车厢2门紧急解锁盖板脚扣断裂,结束,18A01-18023,18A01-18023,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-16-13.00.00,2022-10-16-15.00.00,120,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-25 18023车181381车厢2022年10月16日13：00检修人员发现2门紧急解锁盖板脚扣断裂,2022年10月16日 14：00检修人员上18023车181381车厢检查车门，发现2门紧急解锁盖板脚口断裂，经检修人员重新更换新的紧急解锁盖板后，功能正常，列车正常 供应商名称：无 零部件名称：紧急解锁盖板 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5512150,18023车多处门外指示灯开裂,结束,18A01-18023,18A01-18023,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-16-10.00.00,2022-10-16-12.00.00,120,1,维修一部,车门,客室车门电气部件,,故障,不影响运营,已更换,工作令号:航均-2022-10-25 18023车2022年10月16日10：00检修人员发现181331车厢6门、8门，181353车厢2门、8门，181381车厢7门门外指示灯灯罩开裂,2022年10月16日11：00供应商株机上18023车检查车门，发现181331车厢6门、8门，181353车厢2门、8门，181381车厢7门门外指示灯灯罩开裂，经供应商株机重新更换新的指示灯灯罩后，功能正常，列车正常 供应商名称：株机 零部件名称：车门外指示灯灯罩 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5513121,182411车厢6门丝杆固定座表面有划伤,结束,18A01-18041,18A01-18041,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-17-14.00.00,2022-10-17-15.00.00,60,1,维修一部,车门,客室车门机械部件,,故障,不影响运营,已修理,工作令号:航均-2022-10-26 18041车182411车厢2022年10月17日13：00检修人员发现6门丝杆固定座表面有划伤,2022年10月17日14：00供应商康尼上18041车182411车厢检查车门，发现6门丝杆固定座表面有划伤，经供应商康尼用砂纸打磨划伤部位无裂纹，表面喷漆处理，功能正常，列车正常 供应商名称：康尼 零部件名称：丝杆固定座 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5513219,180943车顶空调干燥器铜管有氧化铜绿,结束,18A01-18016,18A01-18016,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-17-15.00.00,2022-10-17-16.00.00,60,1,维修一部,空调,顶置式空调单元,干燥过滤器,失效,不影响运营,跟踪,工作令号:航均-2022-10-27 18016车180943车顶2022年10月17日检修人员发现二位端空调机组干燥器铜管有氧化铜绿。,2022年10月17日15：00供应商科泰上18016车180943车顶检查二位端空调机组干燥器，发现右侧干燥器铜管氧化，经供应商科泰判断为铜管在外与潮湿空气产生氧化，属于正常现象不影响空调功能和使用，功能正常，列车正常。 供应商：科泰 零部件名称：干燥器铜管 新零部件序列号:无 旧零部件序列号：无,Y,N,,,,
5513240,180952车顶空调视液镜观察色标变黄色,结束,18A01-18016,18A01-18016,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-17-16.00.00,2022-10-17-17.00.00,60,1,维修一部,空调,顶置式空调单元,视液镜,视液镜损坏,不影响运营,跟踪,工作令号：航均-2022-10-27 18016车180952车顶2022年10月17日15：00检修人员发现一位端空调机组视液镜观察色标变黄色。,2022年10月17日16：00供应商科泰上18016车180952车顶检查发现一位端空调机组视液镜观察色标变黄色，经供应商科泰确认，不影响使用，功能正常，列车正常。 供应商：科泰 零部件名称：视液镜 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5513277,180911车顶电子膨胀阀右侧铜管氧化,结束,18A01-18016,18A01-18016,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-17-16.00.00,2022-10-17-17.00.00,60,1,维修一部,空调,顶置式空调单元,电子膨胀阀,失效,不影响运营,跟踪,工作令号:航均-2022-10-27 18016车180911车顶2022年10月17日15：00检修人员发现一位端空调机组蒸发器箱内电子膨胀阀右侧铜管有铜绿氧化,2022年10月17日16：00供应商科泰上18016车180911车顶检查，发现一位端空调机组蒸发器箱内电子膨胀阀右侧铜管有铜绿氧化，经供应商科泰判断为铜管裸露在外与潮湿空气产生氧化，属于正常现象，不影响空调功能和使用，功能正常，列车正常。 供应商：科泰 零部件名称：电子膨胀阀铜管 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5513949,182002车厢空调机组蒸发器箱有铜绿,结束,18A01-18034,18A01-18034,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-18-15.00.00,2022-10-18-16.00.00,60,1,维修一部,顶置式空调单元,,,故障,不影响运营,已修理,工作令号:航均-2022-10-28 18034车182002车厢2022年10月18日15：00检修人员发现空调机组2蒸发器箱铜管有铜绿,2022年10月18日16：00供应商科泰上18034车1821002车厢检查置顶式空调，发现空调机组2蒸发器箱铜管有氧化，供应商科泰维修人员判断为铜管裸露在外与潮湿空气产生氧化，属于正常现象，不影响空调功能和使用，功能正常，列车正常 供应商名称：科泰 零部件名称：蒸发器箱铜管 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5513971,18034车多处车门外指示灯灯罩开裂,结束,18A01-18034,18A01-18034,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-18-14.00.00,2022-10-18-16.00.00,120,1,维修一部,车门,客室车门电气部件,,故障,不影响运营,已更换,工作令号:航均-2022-10-28 18034车2022年10月18日14：00检修人员发现182013车厢10门，182023车厢5门，182041车厢4门车门外指示灯灯罩开裂,2022年10月18日15：00供应商株机上18034车检查车门，发现182013车厢10门、182023车厢5门、182041车厢4门车门外指示灯灯罩开裂，经供应商株机重新更换新的指示灯灯罩后，功能正常，列车正常 供应商名称：株机 零部件名称：车门外指示灯灯罩 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5513972,182041车厢车下低压厢自复位开关卡滞,结束,18A01-18034,18A01-18034,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-18-15.00.00,2022-10-18-17.00.00,120,1,维修一部,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-28 18034车182041车厢2022年10月18日15：00检修人员发现车下右侧低压箱内HC-F111/HC-F112自复位开关动作卡滞,2022年10月18日16：00供应商株机上18034车182041车厢检查车下右侧低压箱内HC-F111/HC-F112自复位开关，发现HC-F111/HC-F112自复位开关动作卡滞，经供应商株机更换新的自复位开关后，功能正常，列车正常 供应商名称：株机 零部件名称：HC-F111/HC-F112自复位开关 （旧）零部件序列号：RB-110-09-2019-12965 （新）零部件序列号：RB-110-21-2019-13503,Y,N,,,,
5513999,181991车厢5门紧急解锁盖板脚扣断裂,结束,18A01-18034,18A01-18034,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-18-13.00.00,2022-10-18-15.00.00,120,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-28 18034车181991车厢2022年10月18日13：00检修人员发现5门紧急解锁盖板脚扣断裂,2022年10月18日14：00检修人员上18034车181991车厢检查车门，发现5门紧急解锁盖板脚扣断裂，经检修人员重新更换新的紧急解锁盖板后，功能正常，列车正常 供应商名称：无 零部件名称：紧急解锁盖板 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5514001,182002车厢2门客室广播喇叭有杂音,结束,18A01-18034,18A01-18034,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-18-16.00.00,2022-10-18-18.00.00,120,1,维修一部,乘客信息（PIS）,广播,,故障,不影响运营,已更换,工作令号:航均-2022-10-28 18034车182002车厢2022年10月18日16：00检修人员检查发现2门客室广播喇叭在广播时有杂音,2022年10月18日17：00供应商北海上18034车182002车厢检查2门客室广播喇叭有杂音，发现是客室扬声器损坏，经供应商北海更换了新的客室扬声器后，杂音消除，功能正常，列车正常。 供应商名称：北海 零部件名称：客室扬声器 零部件序列号旧：S91010047902196 零部件序列号新：S91010047902814,Y,N,,,,
5515638,181123车厢空调干燥器铜管有氧化铜绿,结束,18A01-18019,18A01-18019,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-20-14.30.00,2022-10-20-15.30.00,60,1,维修一部,空调,顶置式空调单元,干燥过滤器,失效,不影响运营,跟踪,工作令号:航均-2022-10-32 18019车181123车顶2022年10月20日13：30检修人员发现二位端空调机组右侧干燥器铜管有氧化铜绿,2022年10月20日14：30供应商株机上18019车181123车顶检查二位端空调机组干燥器，发现右侧干燥器铜管氧化，经供应商株机判断为铜管裸露在外与潮湿空气产生氧化，属于正常现象，不影响空调功能和使用，功能正常，列车正常。 供应商：株机 零部件名称：干燥器铜管 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5515649,181091车厢电气柜1内自复位开关失效,结束,18A01-18019,18A01-18019,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-20-14.00.00,2022-10-20-15.00.00,60,1,维修一部,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-32 18019车181091车厢2022年10月20日13：00检修人员发现司机室电气柜1SKS2供电（TE-F103）/SKS3供电（TE-F104）自复位开关失效,2022年10月20日14：00供应商株机上18019车181091车厢检查司机室电气柜1SKS2供电TE-F103）/SKS3供电（TE-F104）自复位开关失效，发现自复位开关有动作卡滞，经供应商株机更换新的自复位开关后，功能正常，列车正常。 供应商：株机 零部件名称：SKS2供电/SKS3供电自复位开关 新零部件序列号：10920/18781 旧零部件序列号：RB-110-50-2019-16572,Y,N,,,,
5515661,181102车厢空压机计时器的玻璃盖脱落,结束,18A01-18019,18A01-18019,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-20-14.00.00,2022-10-20-15.00.00,60,1,维修一部,制动,供风系统,,故障,不影响运营,已更换,工作令号:航均-2022-10-32 18019车181102车厢2022年10月20日13：00检修人员发现空压机计时器的玻璃盖脱落,2022年10月20日14：00供应商克诺尔到18019车181102车厢车下检查空压机计时器，发现空压机计时器的玻璃盖脱落，经供应商克诺尔更换新的空压机计时器后，功能正常，列车正常。 供应商：克诺尔 零部件名称：空压机计时器 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5516423,18033车列车性能测试欠修,结束,18A01-18033,18A01-18033,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-21-11.00.00,2022-10-22-15.00.00,1680,1,维修一部,制动,制动电气控制系统,,故障,不影响运营,已修理,工作令号:航均-2022-10-33 18033车列车性能测试欠修，未安排试车线,2022年10月22日，18033车按规程完成列车性能测试。,Y,N,,,,
5517073,181981车厢车下低压箱自复位开关卡滞,结束,18A01-18033,18A01-18033,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-21-14.00.00,2022-10-21-16.00.00,120,1,维修一部,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-33 18033车181981车厢2022年10月21日14：00检修人员发现车下右侧低压箱内HC-F111/HC-F112自复位开关动作卡滞,2022年10月21日15：00供应商株机上18033车181981车厢检查车下右侧低压箱，发现HC-F111/HC-F112自复位开关动作卡滞，经供应商株机更换新的自复位开关后，功能正常，列车正常 供应商名称：株机 零部件名称：HC-F111/HC-F112自复位开关 （旧）零部件序列号：RB-110-21-2019-13489 （新）零部件序列号：RBR-AR-3-110-110-C1-V2-T3,Y,N,,,,
5517133,182572车6门门指示灯（黄）灯罩有裂纹,结束,18A01-18043,18A01-18043,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-21-15.00.00,2022-10-21-16.00.00,60,1,维修一部,车门,客室车门电气部件,指示灯,门内指示灯(黄)损坏,不影响运营,已更换,工作令号:航均-2022-10-34 18043车182572车厢2022年10月21日14：00检修人员发现6门门页上方车门指示灯（黄色）灯罩上有裂纹,2022年10月21日15：00供应商株机上18043车182572车厢检查6门门页上方的车门指示灯，发现车门指示灯（黄色）灯罩上有裂纹，经供应商株机更换新的车门指示灯（黄色）后，功能正常，列车正常。 供应商：株机 零部件名称：车门指示灯（黄色） 新零部件序列号：19060013 旧零部件序列号：20070215,Y,N,,,,
5517137,182531车厢2门门紧急解锁盖板脚扣断裂,结束,18A01-18043,18A01-18043,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-21-15.00.00,2022-10-21-16.00.00,60,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-34 18043车182531车厢2022年10月21日14：00检修人员发现2门门紧急解锁盖板脚扣断裂,2022年10月21日15：00检修人员上18043车182531车厢检查车门，发现2门门紧急解锁盖板脚扣断裂，经检修人员更换新的车门紧急解锁盖板后，功能正常，列车正常。 零部件名称：紧急解锁盖板 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5517139,182553车厢低压柜内自复位开关失效,结束,18A01-18043,18A01-18043,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-21-14.00.00,2022-10-21-15.00.00,60,1,维修一部,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-34 18043车182553车厢2022年10月21日13：00检修人员发现低压柜内正常负载（HC-F312）/紧急负载（HC-F313）自复位开关失效,2022年10月21日14：00供应商株机上18043车182553车厢检查低压柜内自复位开关，发现正常负载（HC-F312）/紧急负载（HC-F313）自复位开关有动作卡滞，经供应商株机更换新的自复位开关后，功能正常，列车正常。 供应商：株机 零部件名称：正常负载/紧急负载自复位开关 新零部件序列号：RB-110-09-2019-12990 旧零部件序列号：RB-110-21-2019-13420,Y,N,,,,
5517550,182821车厢门紧急解锁盖板脚扣断裂,结束,18A01-18047,18A01-18047,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-22-13.00.00,2022-10-22-14.00.00,60,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号：航均-2022-10-36 18047车182821车厢2022年10月22日12：00检修人员发现1门门紧急解锁盖板脚扣断裂,2022年10月22日13：00检修人员上18047车182821车厢检查车门发现，1门门紧急解锁盖板脚扣断裂，经检修人员更换新的紧急解锁盖板后功能正常，列车正常。 零部件名称：紧急解锁盖板 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5517632,182711车厢2门紧急解锁盖板脚扣断裂,结束,18A01-18046,18A01-18046,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-22-14.00.00,2022-10-22-16.00.00,120,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-35 18046车182711车厢2022年10月21日14：00检修人员发现2门紧急解锁盖板脚扣断裂,2022年10月22日15：00检修人员上18046车182711车厢检查车门，发现2门紧急解锁盖板脚扣断裂，经检修人员更换新的紧急解锁盖板后，功能正常，列车正常 供应商名称：无 零部件名称：紧急解锁盖板 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5518160,181293车厢3门车门外指示灯灯罩开裂,结束,18A01-18022,18A01-18022,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-23-10.00.00,2022-10-23-12.00.00,120,1,维修一部,车门,客室车门电气部件,,故障,不影响运营,已更换,工作令号:航均-2022-10-37 18022车181293车厢2022年10月23日10：00检修人员发现3门车门外指示灯灯罩开裂,2022年10月23日11：00供应商株机上18022车181293车厢检查车门，发现3门车门外指示灯灯罩开裂，经供应商株机重新更换新的车门外指示灯灯罩后，功能正常，列车正常 供应商名称：株机 零部件名称：车门外指示灯灯罩 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5518197,181282车厢9门门紧急解锁盖板脚扣断裂,结束,18A01-18022,18A01-18022,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-23-10.00.00,2022-10-23-12.00.00,120,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-37 18022车181282车厢2022年10月23日10：00检修人员发现9门门紧急解锁盖板脚扣断裂,2022年10月23日11：00检修人员上18022车181282车厢检查车门，发现9门门紧急解锁盖板脚扣断裂，经检修人员更换新的紧急解锁盖板后功能正常，列车正常。 供应商名称：无 零部件名称：紧急解锁盖板 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5519871,181582车5门车门故障指示灯灯罩有裂纹,结束,18A01-18027,18A01-18027,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-25-13.00.00,2022-10-25-14.00.00,60,1,维修一部,车门,客室车门电气部件,指示灯,门页指示灯(红)损坏,不影响运营,已更换,工作令号:航均-2022-10-40 18027车181582车厢2022年10月25日12：00检修人员发现5门车门故障指示灯灯罩有裂纹,2022年10月25日13：00供应商株机上18027车181582车厢检查车门指示灯，发现5门车门故障指示灯灯罩有裂纹，经供应商株机更换新的车门故障指示灯灯罩后，功能正常，列车正常。 供应商：株机 零部件名称：车门故障指示灯灯罩 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5519886,181582车厢灭火器喷嘴软管破损,结束,18A01-18027,18A01-18027,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-25-10.30.00,2022-10-25-11.30.00,60,1,维修一部,车体,车内设备,灭火器设备,固定损坏,不影响运营,已更换,工作令号:航均-2022-10-40 18027车181582车厢2022年10月25日9：30检修人员发现5门和7门之间乘客座椅下方灭火器喷嘴软管破损,2022年10月25日10：30检修人员上18027车181582车厢检查灭火器，发现5门和7门之间乘客座椅下方灭火器喷嘴软管破损，经检修人员更换新的灭火器后，功能正常，列车正常。 零部件名称：灭火器 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5519906,181593车厢5门门紧急解锁盖板脚扣断裂,结束,18A01-18027,18A01-18027,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-25-13.00.00,2022-10-25-14.00.00,60,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-40 18027车181593车厢2022年10月25日12：00检修人员发现5门门紧急解锁盖板脚扣断裂,2022年10月25日13：00检修人员上18027车181593车厢，检查车门，发现5门门紧急解锁盖板脚扣断裂，经检修人员更换新的门紧急解锁盖板后，功能正常，列车正常。 零部件名称：紧急解锁盖板 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5519961,181582车4门车门指示灯不亮,结束,18A01-18027,18A01-18027,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-25-15.00.00,2022-10-25-16.00.00,60,1,维修一部,车门,客室车门电气部件,指示灯,门内指示灯(红)损坏,不影响运营,已更换,工作令号:航均-2022-10-40 18027车181582车厢2022年10月25日14：00检修人员发现4门车门指示灯不亮,2022年10月25日15：00供应商兰普上18027车181582车厢检查4门车门指示灯，发现车门指示灯（黄色）和车门指示灯（红色）都不亮，经更换新的车门指示灯（黄色）、车门指示灯（红色）和车门指示灯驱动器后，功能正常，列车正常。 供应商：兰普 零部件名称：车门指示灯（黄色、红色），车门指示灯驱动器 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5520049,181603车厢能耗记录仪连接不上离线,结束,18A01-18027,18A01-18027,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-25-16.00.00,2022-10-25-17.00.00,60,1,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:航均-2022-10-40 18027车181603车厢2022年10月25日15：00检修人员发现能耗记录仪连接不上离线,2022年10月25日16：00供应商锐明到18027车181603车下检查能耗记录仪连接不上离线原因，发现能耗采集板失效，经供应商锐明更换新的能耗采集板后，功能正常，列车正常。 供应商：锐明 零部件名称：能耗采集板 新零部件序列号：100700331907026 旧零部件序列号：100700332005024,Y,N,,,,
5520872,182291车厢2门门紧急解锁盖板脚扣断裂,结束,18A01-18039,18A01-18039,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-26-13.00.00,2022-10-26-14.00.00,60,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-41 18039车182291车厢2022年10月26日12：00检修人员发现2门门紧急解锁盖板脚扣断裂,2022年10月26日13：00检修人员上18039车182291车厢，检查车门，发现2门门紧急解锁盖板脚扣断裂，经检修人员更换新的门紧急解锁盖板后，功能正常，列车正常。 零部件名称：紧急解锁盖板 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5521122,180131车厢一系垂向减振器漏油,结束,18A01-18003,18A01-18003,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-26-13.00.00,2022-10-26-15.00.00,120,1,维修一部,转向架,弹性悬挂装置,,故障,不影响运营,已更换,工作令号:航均-2022-10-42 18003车180131车厢2022年10月26日13：00检修人员发现转向架一架一轴右侧一系垂向减振器有漏油现象,2022年10月26日14：00供应商株机上18003车180131车厢检查转向架一架一轴右侧一系垂向减振器漏油现象，发现一架一轴右侧一系垂向减振器严重漏油，经供应商株机更换新的一系垂向减振器后，功能正常，列车正常 供应商名称：株机 零部件名称：一系垂向减振器 （旧）零部件序列号：97A2258-93549 （新）零部件序列号：97A2258-95975,Y,N,,,,
5521252,180163车厢低压柜自复位开关卡滞,结束,18A01-18003,18A01-18003,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-26-14.00.00,2022-10-26-16.00.00,120,1,维修一部,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-42 18003车180163车厢2022年10月26日14：00检修人员发现低压柜HC-F312/HC-F313自复位开关动作卡滞,2022年10月26日15：00供应商株机上18003车180163车厢检查低压柜，发现HC-F312/HC-F313自复位开关动作卡滞，经供应商株机更换新的自复位开关后，功能正常，列车正常 供应商名称：株机 零部件名称：HC-F312/HC-F313自复位开关 （旧）零部件序列号：RB-110-21-2019-13395 （新）零部件序列号：RB-110-50-2019-16469,Y,N,,,,
5521265,180142车厢座椅上方LED光源板不亮,结束,18A01-18003,18A01-18003,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-26-16.00.00,2022-10-26-18.00.00,120,1,维修一部,辅助功能,照明设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-42 18003车180142车厢2022年10月26日16：00检修人员发现5门与7门之间座椅上方LED光源板不亮,2022年10月26日17：00检修人员上18003车180142车厢检查5门与7门之间座椅上方LED光源板不亮，发现LED光源板损坏，经检修人员更换新的LED光源板后，功能正常，列车正常 供应商名称:无 零部件名称：LED光源板 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
5522227,18035车列车性能测试欠修,结束,18A01-18035,18A01-18035,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-27-16.00.00,2022-10-29-11.30.00,2610,2,维修一部,制动,制动电气控制系统,,故障,不影响运营,,工作令号:航均-2022-10-44 18035车列车性能测试欠修，未安排试车线,2022年10月29日，18035车按规程完成列车动态性能测试。,Y,N,,,,
5522231,182073车厢4门扇形板与螺栓有干涉,结束,18A01-18035,18A01-18035,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-27-14.00.00,2022-10-27-15.00.00,60,1,维修一部,车门,客室车门机械部件,传动机构,承载轮组件松动、损坏,不影响运营,已修理,工作令号:航均-2022-10-44 18035车182073车厢2022年10月27日13：00检修人员发现4门扇形板与螺栓有干涉,2022年10月27日14：00检修人员上18035车182073车厢检查4门扇形板与螺栓有干涉，发现4门扇形板的位置有偏移，经检修人员调整扇形板位置后，功能正常，列车正常。 零部件名称：扇形板 新零部件序列号：无 旧零部件序列号：无,Y,N,,,,
5522267,180311车厢乘客座椅内衬板脱胶,结束,18A01-18006,18A01-18006,RSSIE-05,西门子车辆部18#均衡修一班,故障修工单,2022-10-27-13.00.00,2022-10-27-15.00.00,120,1,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:航均-2022-10-43 18006车180311车厢2022年10月27日13：00检修人员发现4门与6门之间乘客座椅内衬板脱胶,2022年10月27日14：00供应商今创上18006车180311车厢检查4门与6门之间乘客座椅内衬板脱胶，发现是座椅内衬板加强筋磨损导致脱胶，经供应商今创更换新的加强筋，并重新打胶固定后，功能正常，列车正常 供应商名称：今创 零部件名称：乘客座椅加强筋 （旧）零部件序列号：无 （新）零部件序列号：无,Y,N,,,,
